idno,filename,corpus,genre,sender,receiver,date,year,month,sender_norm,receiver_norm,tokens
uj0319,0576_000027.xml,letters-leipzig,Brief,"Johnson, Uwe","Klemm, Eberhardt",1966-11-11,1966,11,JohnsonUwe,KlemmEberhardt,300
uj0320,0529_s000162.xml,letters-leipzig,Brief,"Johnson, Uwe","Bierwisch, Manfred",1966-01-15,1966,1,JohnsonUwe,BierwischManfred,505
uj0321,0567a_s000174.xml,letters-leipzig,Dokument + Notiz,"Johnson, Uwe","Bierwisch, Manfred",1966-09-30,1966,9,JohnsonUwe,BierwischManfred,28
uj0322,0574a_101026.xml,letters-leipzig,Brief + Telegramm,"Johnson, Uwe","Klemm, Eberhardt",1966-11-10,1966,11,JohnsonUwe,KlemmEberhardt,14
uj0323,0566_s000173.xml,letters-leipzig,Brief + Umschlag,"Johnson, Uwe + anonymous2","Bierwisch, Manfred",1966-09-18,1966,9,JohnsonUwe+anonymous2,BierwischManfred,1187
uj0324,0535_000024.xml,letters-leipzig,Brief,"Johnson, Uwe","Klemm, Eberhardt",1966-02-24,1966,2,JohnsonUwe,KlemmEberhardt,365
uj0325,0541_s000250.xml,letters-leipzig,Brief,"Johnson, Uwe","Bierwisch, Manfred",1966-04-07,1966,4,JohnsonUwe,BierwischManfred,69
uj0326,0554_101005.xml,letters-leipzig,Brief,"Bierwisch, Manfred","Johnson, Uwe",1966-06-19,1966,6,BierwischManfred,JohnsonUwe,1116
uj0327,0580_101033.xml,letters-leipzig,Brief,"Bierwisch, Manfred","Johnson, Uwe",1966-11-22,1966,11,BierwischManfred,JohnsonUwe,591
uj0328,0553_s000177.xml,letters-leipzig,Brief + Postkarte,"Johnson, Uwe","Bierwisch, Manfred",1966-06-19,1966,6,JohnsonUwe,BierwischManfred,78
uj0329,0531_100969.xml,letters-leipzig,Brief + Postkarte,"Zeibig, Brigitte","Johnson, Uwe",1966-02-01,1966,2,ZeibigBrigitte,JohnsonUwe,48
uj0330,0569_s000175.xml,letters-leipzig,Brief,"Johnson, Uwe","Bierwisch, Manfred",1966-10-07,1966,10,JohnsonUwe,BierwischManfred,422
uj0331,0549_s000165.xml,letters-leipzig,Brief,anonymous1,"Bierwisch, Manfred",1966-04-24,1966,4,anonymous1,BierwischManfred,172
uj0332,0534a_000000.xml,letters-leipzig,Brief,"Johnson, Uwe","Klemm, Erika",1966-02-14,1966,2,JohnsonUwe,KlemmErika,0
uj0333,0550_s000166.xml,letters-leipzig,Brief,"Johnson, Uwe","Bierwisch, Manfred + Zeibig, Brigitte",1966-05-20,1966,5,JohnsonUwe,BierwischManfred+ZeibigBrigitte,1434
uj0334,0581_s000181.xml,letters-leipzig,Brief + Umschlag,"Johnson, Uwe","Bierwisch, Manfred",1966-12-04,1966,12,JohnsonUwe,BierwischManfred,21
uj0335,0556_101007.xml,letters-leipzig,Brief,"Bierwisch, Manfred","Johnson, Uwe",1966-07-14,1966,7,BierwischManfred,JohnsonUwe,807
uj0336,0578_000028.xml,letters-leipzig,Brief,"Johnson, Uwe","Klemm, Eberhardt",1966-11-19,1966,11,JohnsonUwe,KlemmEberhardt,358
uj0337,0574_000026.xml,letters-leipzig,Brief,"Johnson, Uwe","Klemm, Eberhardt",1966-11-09,1966,11,JohnsonUwe,KlemmEberhardt,250
uj0338,0530_100968.xml,letters-leipzig,Brief,"Johnson, Uwe","Bierwisch, Manfred",1966-01-24,1966,1,JohnsonUwe,BierwischManfred,264
uj0339,0583_s000251.xml,letters-leipzig,Brief + Postkarte,"Johnson, Uwe","Bierwisch, Manfred",1966-04-22,1966,4,JohnsonUwe,BierwischManfred,17
uj0340,0528_100966.xml,letters-leipzig,Brief,"Johnson, Uwe","Bierwisch, Manfred",1966-01-13,1966,1,JohnsonUwe,BierwischManfred,337
uj0341,0539_100985.xml,letters-leipzig,Brief + Postkarte,"Klemm, Erika","Johnson, Uwe",1966-03-18,1966,3,KlemmErika,JohnsonUwe,0
uj0342,0534_100973.xml,letters-leipzig,Brief,"Bierwisch, Manfred","Johnson, Uwe",1966-02-06,1966,2,BierwischManfred,JohnsonUwe,414
uj0343,0557_s000168.xml,letters-leipzig,Brief,"Johnson, Uwe","Bierwisch, Manfred",1966-07-20,1966,7,JohnsonUwe,BierwischManfred,793
uj0344,0607_s000190.xml,letters-leipzig,Brief + Umschlag,"Johnson, Uwe","Bierwisch, Manfred",1966-10-07,1966,10,JohnsonUwe,BierwischManfred,1498
uj0345,0577_101030.xml,letters-leipzig,Brief,"Bierwisch, Manfred","Johnson, Uwe",1966-11-16,1966,11,BierwischManfred,JohnsonUwe,633
uj0346,0536_s000163.xml,letters-leipzig,Brief,"Johnson, Uwe","Bierwisch, Manfred",1966-02-25,1966,2,JohnsonUwe,BierwischManfred,511
uj0347,0628_000000.xml,letters-leipzig,Brief,"Klemm, Eberhardt + Klemm, Erika","Johnson, Uwe + anonymous1",1966-09-02,1966,9,KlemmEberhardt+KlemmErika,JohnsonUwe+anonymous1,0
uj0348,0527_100963.xml,letters-leipzig,Brief,"Bierwisch, Manfred","Johnson, Uwe",1966-01-10,1966,1,BierwischManfred,JohnsonUwe,476
uj0349,0575_101028.xml,letters-leipzig,Brief,"Klemm, Erika","Johnson, Uwe",1966-11-17,1966,11,KlemmErika,JohnsonUwe,75
uj0350,0548_100997.xml,letters-leipzig,Brief,"Bierwisch, Manfred","Johnson, Uwe",1966-04-20,1966,4,BierwischManfred,JohnsonUwe,296
uj0351,0883_101545.xml,letters-leipzig,Brief + Postkarte,"Bierwisch, Manfred + Doherty, Monika","Johnson, Uwe",1973-08-18,1973,8,BierwischManfred+DohertyMonika,JohnsonUwe,104
uj0352,0861_101521.xml,letters-leipzig,Brief,"Johnson, Uwe","Bierwisch, Manfred",1973-01-11,1973,1,JohnsonUwe,BierwischManfred,361
uj0353,0863_101525.xml,letters-leipzig,Brief,"Johnson, Uwe","Klemm, Erika",1973-02-05,1973,2,JohnsonUwe,KlemmErika,114
uj0354,0858_101519.xml,letters-leipzig,Brief,"Bierwisch, Manfred","Johnson, Uwe",1973-01-04,1973,1,BierwischManfred,JohnsonUwe,509
uj0355,0860_101520.xml,letters-leipzig,Brief + Postkarte,"Bierwisch, Manfred",anonymous1,0000-00-00,0,0,BierwischManfred,anonymous1,58
uj0356,0889_101553.xml,letters-leipzig,Brief + Telegramm,"Johnson, Uwe","Bierwisch, Manfred",1973-11-11,1973,11,JohnsonUwe,BierwischManfred,10
uj0357,0888_101552.xml,letters-leipzig,Brief,"Johnson, Uwe","Baumgärtner, Klaus + Baumgärtner, Sabine",1973-11-06,1973,11,JohnsonUwe,BaumgärtnerKlaus+BaumgärtnerSabine,134
uj0358,0866_s000095.xml,letters-leipzig,Brief,"Johnson, Uwe","Baumgärtner, Klaus + Baumgärtner, Sabine",1973-03-23,1973,3,JohnsonUwe,BaumgärtnerKlaus+BaumgärtnerSabine,103
uj0359,0877_s000245.xml,letters-leipzig,Brief + Postkarte,"Johnson, Uwe","Bierwisch, Manfred",1973-07-03,1973,7,JohnsonUwe,BierwischManfred,68
uj0360,0890_s000244.xml,letters-leipzig,Brief + Postkarte,"Johnson, Uwe","Bierwisch, Manfred",1973-11-27,1973,11,JohnsonUwe,BierwischManfred,84
uj0361,0862_101524.xml,letters-leipzig,Brief,"Bierwisch, Manfred","Johnson, Uwe",1973-02-02,1973,2,BierwischManfred,JohnsonUwe,490
uj0362,0869_101536.xml,letters-leipzig,Brief,"Klemm, Ine","Johnson, Uwe",1973-04-01,1973,4,KlemmIne,JohnsonUwe,362
uj0363,0882_101544.xml,letters-leipzig,Brief,"Baumgärtner, Klaus + Baumgärtner, Sabine","Johnson, Uwe",1973-08-08,1973,8,BaumgärtnerKlaus+BaumgärtnerSabine,JohnsonUwe,325
uj0364,0874_101535.xml,letters-leipzig,Brief + Postkarte,"Klemm, Ine","Johnson, Uwe",1973-05-22,1973,5,KlemmIne,JohnsonUwe,70
uj0365,0873_s000097.xml,letters-leipzig,Brief + Postkarte,"Johnson, Uwe","Baumgärtner, Klaus + Baumgärtner, Sabine",1973-04-28,1973,4,JohnsonUwe,BaumgärtnerKlaus+BaumgärtnerSabine,55
uj0366,0895_101560.xml,letters-leipzig,Brief,"Baumgärtner, Klaus","Johnson, Uwe",1973-12-19,1973,12,BaumgärtnerKlaus,JohnsonUwe,368
uj0367,0887_101551.xml,letters-leipzig,Brief,"Johnson, Uwe","Klemm, Eberhardt",1973-11-06,1973,11,JohnsonUwe,KlemmEberhardt,71
uj0368,0870_101531.xml,letters-leipzig,Brief + Telegramm,"Klemm, Eberhardt","Johnson, Uwe + anonymous1",1973-04-18,1973,4,KlemmEberhardt,JohnsonUwe+anonymous1,23
uj0369,0896_101563.xml,letters-leipzig,Brief,"Doherty, Monika","Johnson, Uwe + anonymous1",1973-12-19,1973,12,DohertyMonika,JohnsonUwe+anonymous1,216
uj0370,0886_000036.xml,letters-leipzig,Brief,"Johnson, Uwe","Klemm, Eberhardt",1973-10-22,1973,10,JohnsonUwe,KlemmEberhardt,403
uj0371,0872_101533.xml,letters-leipzig,Brief,"Klemm, Erika","Johnson, Uwe",1973-04-22,1973,4,KlemmErika,JohnsonUwe,136
uj0372,0884_101548.xml,letters-leipzig,Brief,"Baumgärtner, Klaus + Baumgärtner, Sabine","Johnson, Uwe",1973-09-15,1973,9,BaumgärtnerKlaus+BaumgärtnerSabine,JohnsonUwe,63
uj0373,0891_101555.xml,letters-leipzig,Brief + Postkarte,"Klemm, Ine","Johnson, Uwe",1973-11-13,1973,11,KlemmIne,JohnsonUwe,128
uj0374,0894_101558.xml,letters-leipzig,Brief,"Klemm, Eberhardt","Johnson, Uwe + anonymous1 + anonymous2",1973-12-14,1973,12,KlemmEberhardt,JohnsonUwe+anonymous1+anonymous2,307
uj0375,0875_101534.xml,letters-leipzig,Brief + Postkarte,"Baumgärtner, Klaus","Johnson, Uwe",1973-06,1973,6,BaumgärtnerKlaus,JohnsonUwe,135
uj0376,0868_101530.xml,letters-leipzig,Brief + Telegramm,"Johnson, Uwe + anonymous1","Klemm, Eberhardt",0000-00-00,0,0,JohnsonUwe+anonymous1,KlemmEberhardt,11
uj0377,0893_000037.xml,letters-leipzig,Brief,"Johnson, Uwe","Klemm, Eberhardt",1973-12-13,1973,12,JohnsonUwe,KlemmEberhardt,414
uj0378,0864_101526.xml,letters-leipzig,Brief,"Johnson, Uwe","Klemm, Ine",1973-03-04,1973,3,JohnsonUwe,KlemmIne,555
uj0379,0865_101527.xml,letters-leipzig,Brief,"Baumgärtner, Klaus + Baumgärtner, Sabine","Johnson, Uwe + anonymous1",1973-03-20,1973,3,BaumgärtnerKlaus+BaumgärtnerSabine,JohnsonUwe+anonymous1,94
uj0380,0876_101537.xml,letters-leipzig,Brief,"Johnson, Uwe","Klemm, Ine",1973-06-16,1973,6,JohnsonUwe,KlemmIne,1101
uj0381,0871_101532.xml,letters-leipzig,Brief + Postkarte,"Klemm, Ine","Johnson, Uwe",1973-05-08,1973,5,KlemmIne,JohnsonUwe,59
uj0382,0885_101549.xml,letters-leipzig,Brief + Postkarte,"Klemm, Ine","Johnson, Uwe",1973-09-24,1973,9,KlemmIne,JohnsonUwe,55
uj0383,0881_101543.xml,letters-leipzig,Brief + Telegramm,"Klemm, Eberhardt","Johnson, Uwe",1973-08-04,1973,8,KlemmEberhardt,JohnsonUwe,13
uj0384,0879_101541.xml,letters-leipzig,Brief,"Klemm, Ine","Johnson, Uwe",1973-07-17,1973,7,KlemmIne,JohnsonUwe,522
uj0385,0880_101542.xml,letters-leipzig,Brief,"Johnson, Uwe","Klemm, Ine",1973-07-24,1973,7,JohnsonUwe,KlemmIne,955
uj0386,0859_101518.xml,letters-leipzig,Brief + Postkarte,"Johnson, Uwe","Klemm, Erika",1973-01-06,1973,1,JohnsonUwe,KlemmErika,48
uj0387,0894a_000066.xml,letters-leipzig,Brief + Telegramm + Postkarte,"Johnson, Uwe","Klemm, Eberhardt",0000-00-00,0,0,JohnsonUwe,KlemmEberhardt,694
uj0388,0878_s000096.xml,letters-leipzig,Brief,"Johnson, Uwe + anonymous1","Baumgärtner, Klaus + Baumgärtner, Sabine",1973-07-08,1973,7,JohnsonUwe+anonymous1,BaumgärtnerKlaus+BaumgärtnerSabine,257
uj0389,0869a_000034.xml,letters-leipzig,Postkarte,"Johnson, Uwe","Klemm, Eberhardt",1973-04-16,1973,4,JohnsonUwe,KlemmEberhardt,164
uj0390,0892_101554.xml,letters-leipzig,Brief + Postkarte,"Klemm, Ine","Johnson, Uwe",1973-11-30,1973,11,KlemmIne,JohnsonUwe,98
uj0391,0867_101529.xml,letters-leipzig,Brief + Telegramm,"Johnson, Uwe + anonymous1","Klemm, Eberhardt",1973-03-30,1973,3,JohnsonUwe+anonymous1,KlemmEberhardt,18
uj0392,0081_060068.xml,letters-leipzig,Brief,"Johnson, Uwe","Bierwisch, Manfred",1958-01-13,1958,1,JohnsonUwe,BierwischManfred,990
uj0393,0093_060081.xml,letters-leipzig,Brief,"Bierwisch, Manfred","Johnson, Uwe",1958-03-16,1958,3,BierwischManfred,JohnsonUwe,535
uj0394,0124_060105.xml,letters-leipzig,Brief,"Bierwisch, Manfred","Johnson, Uwe",1958-08-05,1958,8,BierwischManfred,JohnsonUwe,763
uj0395,0105_060089.xml,letters-leipzig,Brief,"Menzhausen, Joachim","Johnson, Uwe",1958-05-07,1958,5,MenzhausenJoachim,JohnsonUwe,379
uj0396,0095_060079.xml,letters-leipzig,Brief,"Johnson, Uwe","Baumgärtner, Klaus",1958-03-18,1958,3,JohnsonUwe,BaumgärtnerKlaus,172
uj0397,0141_060119.xml,letters-leipzig,Brief,"Baumgärtner, Klaus","Johnson, Uwe",1958-10-17,1958,10,BaumgärtnerKlaus,JohnsonUwe,785
uj0398,0101_060084.xml,letters-leipzig,Brief,"Baumgärtner, Klaus","Johnson, Uwe",1958-03-20,1958,3,BaumgärtnerKlaus,JohnsonUwe,301
uj0399,0132_000000.xml,letters-leipzig,Brief + Rundschreiben,"Baumgärtner, Klaus + Baumann, Sabine","Johnson, Uwe",1958-08-27,1958,8,BaumgärtnerKlaus+BaumannSabine,JohnsonUwe,74
uj0400,0123_000000.xml,letters-leipzig,Brief,"Johnson, Uwe","Bierwisch, Manfred",1958-08-05,1958,8,JohnsonUwe,BierwischManfred,0
uj0401,0128_060108.xml,letters-leipzig,Brief,"Baumgärtner, Klaus + Bierwisch, Manfred","Johnson, Uwe",1958-08-12,1958,8,BaumgärtnerKlaus+BierwischManfred,JohnsonUwe,145
uj0402,0138_060116.xml,letters-leipzig,Brief,"Bierwisch, Manfred","Johnson, Uwe",1958-09-27,1958,9,BierwischManfred,JohnsonUwe,532
uj0403,0125_060104.xml,letters-leipzig,Brief,"Johnson, Uwe","Bierwisch, Manfred",1958-08-08,1958,8,JohnsonUwe,BierwischManfred,239
uj0404,0130_060109.xml,letters-leipzig,Brief,"Baumgärtner, Klaus + Baumann, Sabine","Johnson, Uwe",1958-08-14,1958,8,BaumgärtnerKlaus+BaumannSabine,JohnsonUwe,828
uj0405,0111_060094.xml,letters-leipzig,Brief + Telegramm,"Bierwisch, Manfred","Johnson, Uwe",1958-06-10,1958,6,BierwischManfred,JohnsonUwe,8
uj0406,0100_060083.xml,letters-leipzig,Brief,"Johnson, Uwe","Baumgärtner, Klaus",1958-03-20,1958,3,JohnsonUwe,BaumgärtnerKlaus,204
uj0407,0129_000000.xml,letters-leipzig,Brief,"Johnson, Uwe","Baumgärtner, Klaus",1958-08-14,1958,8,JohnsonUwe,BaumgärtnerKlaus,0
uj0408,0092_060072.xml,letters-leipzig,Brief,"Johnson, Uwe","Baumgärtner, Klaus",1958-03-08,1958,3,JohnsonUwe,BaumgärtnerKlaus,528
uj0409,0082_060070.xml,letters-leipzig,Brief,"Bierwisch, Manfred","Johnson, Uwe",1958-01-16,1958,1,BierwischManfred,JohnsonUwe,533
uj0410,0085_100104.xml,letters-leipzig,Brief,"Baumgärtner, Klaus","Johnson, Uwe",1958-02-03,1958,2,BaumgärtnerKlaus,JohnsonUwe,927
uj0411,0088_060074.xml,letters-leipzig,Brief,"Baumgärtner, Klaus + Baumann, Sabine","Johnson, Uwe",1958-02-13,1958,2,BaumgärtnerKlaus+BaumannSabine,JohnsonUwe,212
uj0412,0120_060103.xml,letters-leipzig,Brief,"Menzhausen, Joachim","Johnson, Uwe",1958-08-01,1958,8,MenzhausenJoachim,JohnsonUwe,393
uj0413,0091_060077.xml,letters-leipzig,Brief,"Baumgärtner, Klaus + Baumann, Sabine + Krienke, Gisela","Johnson, Uwe",1958-03-06,1958,3,BaumgärtnerKlaus+BaumannSabine+KrienkeGisela,JohnsonUwe,240
uj0414,0096_060080.xml,letters-leipzig,Brief,"Baumgärtner, Klaus","Johnson, Uwe",1958-03-19,1958,3,BaumgärtnerKlaus,JohnsonUwe,468
uj0415,0083_000000.xml,letters-leipzig,Brief,"Johnson, Uwe","Baumgärtner, Klaus",1958-02-1,1958,2,JohnsonUwe,BaumgärtnerKlaus,0
uj0416,0086_100105.xml,letters-leipzig,Brief,"Baumgärtner, Klaus","Johnson, Uwe",1958-02-04,1958,2,BaumgärtnerKlaus,JohnsonUwe,646
uj0417,0097_150959.xml,letters-leipzig,Brief,"Baumgärtner, Klaus","Johnson, Uwe",1958-03-20,1958,3,BaumgärtnerKlaus,JohnsonUwe,69
uj0418,0094_060078.xml,letters-leipzig,Brief,"Baumgärtner, Klaus","Johnson, Uwe",1958-03-17,1958,3,BaumgärtnerKlaus,JohnsonUwe,683
uj0419,0117_060099.xml,letters-leipzig,Brief + Postkarte,"Klemm, Eberhardt + Ziegner, Uta + Schmidt, Elisabeth","Johnson, Uwe",1958-07-15,1958,7,KlemmEberhardt+ZiegnerUta+SchmidtElisabeth,JohnsonUwe,139
uj0420,0145_060123.xml,letters-leipzig,Brief,"Baumgärtner, Klaus + Baumann, Sabine","Johnson, Uwe",1958-11,1958,11,BaumgärtnerKlaus+BaumannSabine,JohnsonUwe,105
uj0421,0090_110113.xml,letters-leipzig,Brief,"Bierwisch, Manfred","Johnson, Uwe",1958-03-02,1958,3,BierwischManfred,JohnsonUwe,1140
uj0422,0126_060106.xml,letters-leipzig,Brief + Telegramm,"Baumgärtner, Klaus","Johnson, Uwe",1958-08-09,1958,8,BaumgärtnerKlaus,JohnsonUwe,13
uj0423,0140_000000.xml,letters-leipzig,Brief,"Johnson, Uwe","Baumgärtner, Klaus",1958-10-17,1958,10,JohnsonUwe,BaumgärtnerKlaus,0
uj0424,0112_060095.xml,letters-leipzig,Brief,"Baumgärtner, Klaus","Johnson, Uwe",1958-06-10,1958,6,BaumgärtnerKlaus,JohnsonUwe,512
uj0425,0143_060121.xml,letters-leipzig,Brief,"Bierwisch, Manfred","Johnson, Uwe",1958-10-24,1958,10,BierwischManfred,JohnsonUwe,214
uj0426,0121_060102.xml,letters-leipzig,Brief + Postkarte,"Klemm, Eberhardt","Johnson, Uwe",1958-08-04,1958,8,KlemmEberhardt,JohnsonUwe,129
uj0427,0131_060110.xml,letters-leipzig,Brief,"Johnson, Uwe","Bierwisch, Manfred",1958-08-18,1958,8,JohnsonUwe,BierwischManfred,1189
uj0428,0098_060085.xml,letters-leipzig,Brief,"Baumgärtner, Klaus","Johnson, Uwe",1958-03-20,1958,3,BaumgärtnerKlaus,JohnsonUwe,157
uj0429,0103_060087.xml,letters-leipzig,Brief,"Johnson, Uwe","Baumgärtner, Klaus",1958-04-26,1958,4,JohnsonUwe,BaumgärtnerKlaus,715
uj0430,0147_060125.xml,letters-leipzig,Brief,"Baumgärtner, Klaus + Bierwisch, Manfred + Menzhausen, Joachim","Johnson, Uwe",1958-12-04,1958,12,BaumgärtnerKlaus+BierwischManfred+MenzhausenJoachim,JohnsonUwe,10
uj0431,0144_060122.xml,letters-leipzig,Dokument,"Baumgärtner, Klaus","Johnson, Uwe",1958,1958,,BaumgärtnerKlaus,JohnsonUwe,44
uj0432,0119_060101.xml,letters-leipzig,Brief + Postkarte,"Klemm, Eberhardt + Ziegner, Uta","Johnson, Uwe",1958-07-28,1958,7,KlemmEberhardt+ZiegnerUta,JohnsonUwe,125
uj0433,0114_060097.xml,letters-leipzig,Brief,"Baumgärtner, Klaus","Johnson, Uwe",1958-06-16,1958,6,BaumgärtnerKlaus,JohnsonUwe,565
uj0434,0106_000003.xml,letters-leipzig,Brief,"Johnson, Uwe + Bierwisch, Manfred","Klemm, Eberhardt",1958-05-14,1958,5,JohnsonUwe+BierwischManfred,KlemmEberhardt,99
uj0435,0139_060118.xml,letters-leipzig,Brief,"Bierwisch, Manfred + Baumgärtner, Klaus","Johnson, Uwe",1958-10-04,1958,10,BierwischManfred+BaumgärtnerKlaus,JohnsonUwe,147
uj0436,0148_000000.xml,letters-leipzig,Brief,"Johnson, Uwe + Schmidt, Elisabeth","Baumgärtner, Klaus",1958-12-13,1958,12,JohnsonUwe+SchmidtElisabeth,BaumgärtnerKlaus,0
uj0437,0122_000000.xml,letters-leipzig,Brief,"Johnson, Uwe","Bierwisch, Manfred",1958-08-05,1958,8,JohnsonUwe,BierwischManfred,0
uj0438,0109_060091.xml,letters-leipzig,Brief,"Bierwisch, Manfred","Johnson, Uwe",1958-05-31,1958,5,BierwischManfred,JohnsonUwe,508
uj0439,0133_000000.xml,letters-leipzig,Brief,"Johnson, Uwe + Schmidt, Elisabeth","Baumgärtner, Klaus + Baumann, Sabine",1958-08-28,1958,8,JohnsonUwe+SchmidtElisabeth,BaumgärtnerKlaus+BaumannSabine,0
uj0440,0116_000004.xml,letters-leipzig,Postkarte,"Johnson, Uwe","Klemm, Eberhardt",1958-07-12,1958,7,JohnsonUwe,KlemmEberhardt,82
uj0441,0110_110114.xml,letters-leipzig,Brief,"Baumgärtner, Klaus","Johnson, Uwe",1958-06-06,1958,6,BaumgärtnerKlaus,JohnsonUwe,745
uj0442,0127_060107.xml,letters-leipzig,Brief,"Bierwisch, Manfred","Johnson, Uwe",1958-08-12,1958,8,BierwischManfred,JohnsonUwe,666
uj0443,0087_060071.xml,letters-leipzig,Dokument,"Johnson, Uwe","Baumgärtner, Klaus + Bierwisch, Manfred + Klemm, Eberhardt + Menzhausen, Joachim",1958-02-08,1958,2,JohnsonUwe,BaumgärtnerKlaus+BierwischManfred+KlemmEberhardt+MenzhausenJoachim,700
uj0444,0137_060115.xml,letters-leipzig,Brief,"Baumgärtner, Klaus","Johnson, Uwe",1958-09-10,1958,9,BaumgärtnerKlaus,JohnsonUwe,249
uj0445,0115_060098.xml,letters-leipzig,Brief + Telegramm,"Menzhausen, Joachim","Johnson, Uwe",1958-06-18,1958,6,MenzhausenJoachim,JohnsonUwe,7
uj0446,0099_060082.xml,letters-leipzig,Brief,"Johnson, Uwe","Baumgärtner, Klaus",1958-03-20,1958,3,JohnsonUwe,BaumgärtnerKlaus,509
uj0447,0135_060113.xml,letters-leipzig,Brief + Telegramm,"Baumgärtner, Klaus + Baumann, Sabine","Johnson, Uwe",1958-09-04,1958,9,BaumgärtnerKlaus+BaumannSabine,JohnsonUwe,13
uj0448,0136_060114.xml,letters-leipzig,Brief + Postkarte,"Baumgärtner, Klaus","Johnson, Uwe",1958-09-09,1958,9,BaumgärtnerKlaus,JohnsonUwe,168
uj0449,0104_060088.xml,letters-leipzig,Brief + Postkarte,"Baumgärtner, Klaus","Johnson, Uwe",1958-05-05,1958,5,BaumgärtnerKlaus,JohnsonUwe,369
uj0450,0107_060090.xml,letters-leipzig,Brief,"Baumgärtner, Klaus","Johnson, Uwe",1958-05-20,1958,5,BaumgärtnerKlaus,JohnsonUwe,355
uj0451,0080_060069.xml,letters-leipzig,Brief,"Bierwisch, Manfred","Johnson, Uwe",1958-01-12,1958,1,BierwischManfred,JohnsonUwe,266
uj0452,0089_060075.xml,letters-leipzig,Brief,"Bierwisch, Manfred","Johnson, Uwe",1958-02-18,1958,2,BierwischManfred,JohnsonUwe,468
uj0453,0146_060124.xml,letters-leipzig,Brief,"Baumgärtner, Klaus","Johnson, Uwe",1958-11-21,1958,11,BaumgärtnerKlaus,JohnsonUwe,194
uj0454,0079_060067.xml,letters-leipzig,Brief,"Bierwisch, Manfred","Johnson, Uwe",1958-01-02,1958,1,BierwischManfred,JohnsonUwe,640
uj0455,0102_060086.xml,letters-leipzig,Brief + Postkarte,"Bierwisch, Manfred","Johnson, Uwe",1958-03-28,1958,3,BierwischManfred,JohnsonUwe,154
uj0456,0134_060112.xml,letters-leipzig,Brief + Postkarte,"Baumgärtner, Klaus + Baumann, Sabine","Johnson, Uwe + Schmidt, Elisabeth",1958-08-28,1958,8,BaumgärtnerKlaus+BaumannSabine,JohnsonUwe+SchmidtElisabeth,167
uj0457,0084_060073.xml,letters-leipzig,Brief,"Bierwisch, Manfred","Johnson, Uwe",1958-02-02,1958,2,BierwischManfred,JohnsonUwe,255
uj0458,0118_060100.xml,letters-leipzig,Brief,"Bierwisch, Manfred","Johnson, Uwe",1958-07-20,1958,7,BierwischManfred,JohnsonUwe,70
uj0459,0113_060096.xml,letters-leipzig,Brief,"Johnson, Uwe","Baumgärtner, Klaus",1958-06-13,1958,6,JohnsonUwe,BaumgärtnerKlaus,697
uj0460,0142_060120.xml,letters-leipzig,Brief,"Baumgärtner, Klaus","Johnson, Uwe",1958-10-24,1958,10,BaumgärtnerKlaus,JohnsonUwe,463
uj0461,0108_000002.xml,letters-leipzig,Brief,"Johnson, Uwe","Klemm, Eberhardt",1958-05-25,1958,5,JohnsonUwe,KlemmEberhardt,93
uj0462,0286_s000015.xml,letters-leipzig,Brief,"Johnson, Uwe","Baumgärtner, Klaus + Baumgärtner, Sabine",1962-03-26,1962,3,JohnsonUwe,BaumgärtnerKlaus+BaumgärtnerSabine,315
uj0463,0328_000000.xml,letters-leipzig,Brief,"Johnson, Uwe","Bierwisch, Manfred",1962-10-19,1962,10,JohnsonUwe,BierwischManfred,0
uj0464,0271_s000008.xml,letters-leipzig,Brief,"Johnson, Uwe","Baumgärtner, Sabine + Baumgärtner, Klaus",1962-01-17,1962,1,JohnsonUwe,BaumgärtnerSabine+BaumgärtnerKlaus,346
uj0465,0331_s000028.xml,letters-leipzig,Brief,"Johnson, Uwe","Baumgärtner, Klaus + Baumgärtner, Sabine",1962-10-24,1962,10,JohnsonUwe,BaumgärtnerKlaus+BaumgärtnerSabine,299
uj0466,0327_s000027.xml,letters-leipzig,Brief + Postkarte,"Johnson, Uwe + anonymous1","Baumgärtner, Klaus + Baumgärtner, Sabine",1962-10-13,1962,10,JohnsonUwe+anonymous1,BaumgärtnerKlaus+BaumgärtnerSabine,64
uj0467,0349_000000.xml,letters-leipzig,Brief,"Johnson, Uwe","Bierwisch, Manfred",1963-01-01,1963,1,JohnsonUwe,BierwischManfred,0
uj0468,0284_s000013.xml,letters-leipzig,Brief,"Johnson, Uwe + anonymous1","Baumgärtner, Klaus + Baumgärtner, Sabine",1962-03-16,1962,3,JohnsonUwe+anonymous1,BaumgärtnerKlaus+BaumgärtnerSabine,522
uj0469,0306_s000020.xml,letters-leipzig,Brief,"Johnson, Uwe + anonymous1","Baumgärtner, Klaus + Baumgärtner, Sabine",1962-07-21,1962,7,JohnsonUwe+anonymous1,BaumgärtnerKlaus+BaumgärtnerSabine,1080
uj0470,0314_101282.xml,letters-leipzig,Brief + Telegramm,"Baumgärtner, Klaus","Johnson, Uwe",1962-08-06,1962,8,BaumgärtnerKlaus,JohnsonUwe,16
uj0471,0295_060267.xml,letters-leipzig,Brief,"Baumgärtner, Klaus","Johnson, Uwe",1962-05-12,1962,5,BaumgärtnerKlaus,JohnsonUwe,326
