idno,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
uj0053,6.374613949274924e-05,8.658629896404799e-05,0.0001038721799357,0.0007520878754475,0.4168432426060713,0.0001031306445176,0.5806579036730175,4.236211269511679e-05,9.349653904437878e-05,9.53116667099702e-05,5.935923108174678e-05,0.0001012829644168,9.164304873836006e-05,0.0001626657873589,0.0001264362209995,0.0001283077779203,0.0001716279187251,9.398240566803222e-05,0.0001044909337191,0.0001184639754757
uj0054,0.0004844133876179,0.0006579780789274,0.0007893352438644,0.0057151921423161,0.3774099856748011,0.0007837002409171,0.6036009711338691,0.0003219139963704,0.0007104896950535,0.000724283034516,0.0004510768250989,0.0007696595321938,0.0006964048339905,0.0012361138373418,0.0009608016833551,0.0009750238344581,0.0013042179837245,0.0007141818448679,0.0007940372167013,0.000900219780014
uj0055,3.898187208479131e-05,5.294902651941671e-05,0.0018455500189473,0.0004599148056731,0.5026091090240832,6.306618133424963e-05,0.4940807681245024,2.590516808489067e-05,5.717475841518576e-05,5.828474052611341e-05,3.629920135545491e-05,6.193629284350781e-05,5.6041316882968095e-05,9.94729557877174e-05,7.731794635894557e-05,7.846243594003735e-05,0.0001049534548626,5.74718742989748e-05,6.389802182021487e-05,7.244277967887468e-05
uj0056,0.0001517434165632,0.0002061128867869,0.0002472607689617,0.1197167353526503,0.3332667297676329,0.0002454955935528,0.5289847768642454,0.0001008401726652,0.0002225622505821,0.0002268830404475,0.0001413006748422,0.0002410973147952,0.0002181501410201,0.0003872150145596,0.0003009729578056,0.0003054280737343,0.0004085487681642,0.0002237188235457,0.0002487336709109,0.0141556944465335
uj0057,0.0004039128583065,0.0005486343139059,0.0006581623519514,0.0232300409906736,0.1300453602426191,0.0006534637820828,0.3740414186744983,0.000268417854928,0.0005924194724212,0.0006039206144423,0.000376116214784,0.0006417563789886,0.0005806752542881,0.1487475577050691,0.0008011342463057,0.0008129929394181,0.001087481120725,0.0005954980553484,0.3145604169964672,0.0007506199327759
uj0058,0.0001456800529966,0.0201768774483438,0.0002373807229476,0.0549960926793753,0.3066307238856864,0.0002356860804192,0.4678896018645485,9.68108009611286e-05,0.0002136691079862,0.0002178172477265,0.000135654582358,0.0002314635480879,0.0002094332975017,0.1468844124267259,0.0002889466801045,0.0002932237785072,0.0003922239761423,0.0002147794666063,0.0002387947706795,0.0002707275822947
uj0059,0.0002162463593768,0.0002937271507244,0.0102379247404321,0.012436870203809,0.405732514433928,0.0003498506198898,0.3880794390158684,0.1484270843059498,0.0003171687939625,0.0003233262609497,0.0002013646272382,0.000343582725108,0.0003108811891913,0.0104373705996023,0.0103144688538752,0.0103208177461171,0.0005822142781831,0.000318817001828,0.0003544651359983,0.0004018659579668
uj0060,0.0001175077938449,0.0001596106846536,0.0001914749787711,0.0228735398941443,0.1882434075803127,0.0592798057801611,0.7158298356460192,7.80890959833192e-05,0.0001723488217901,0.0001756947757448,0.000109421093485,0.0001867020936076,0.0001689321512512,0.0002998534179279,0.0002330688808762,0.0002365188548913,0.0003163739522436,0.0001732444543022,0.0001926155716385,0.0109619544783506
uj0061,0.0001340726257925,0.0001821106744996,0.0002184668126038,0.0015818118099447,0.1473602426219923,0.0002169071950111,0.7554484850261328,8.9097155190107e-05,0.0001966444806218,0.0002004621068218,0.0001248459599198,0.0002130211036382,0.0001927461690662,0.0003421231373598,0.0002659241215169,0.0002698604312712,0.0677804233860706,0.024713830313574,0.0002197681925012,0.0002491566764709
uj0062,5.846459504525887e-05,7.941238396054686e-05,9.52660817538806e-05,0.1503593013653127,0.0001147984380904,9.458598460170663e-05,0.4363326620914123,3.88522941732547e-05,8.575009148569058e-05,8.741483079019886e-05,5.444115416255143e-05,0.002765561498067,8.405016799190749e-05,0.0001491884757467,0.0001159606294375,0.0001176771226769,0.000157408069674,8.619570271209489e-05,0.4090143601163397,0.0001086489065652
